,feature,importance,fold
100,FLAG_DOCUMENT_21,0,5
101,AMT_REQ_CREDIT_BUREAU_HOUR,0,5
102,AMT_REQ_CREDIT_BUREAU_DAY,4,5
103,AMT_REQ_CREDIT_BUREAU_WEEK,1,5
104,AMT_REQ_CREDIT_BUREAU_MON,23,5
105,AMT_REQ_CREDIT_BUREAU_QRT,54,5
106,AMT_REQ_CREDIT_BUREAU_YEAR,51,5
107,NAME_CONTRACT_TYPE_Cashloans,74,5
108,NAME_CONTRACT_TYPE_Revolvingloans,4,5
109,NAME_TYPE_SUITE_Children,0,5
110,NAME_TYPE_SUITE_Family,3,5
111,NAME_TYPE_SUITE_Groupofpeople,0,5
112,NAME_TYPE_SUITE_Other_A,0,5
113,NAME_TYPE_SUITE_Other_B,9,5
114,NAME_TYPE_SUITE_Spousepartner,0,5
115,NAME_TYPE_SUITE_Unaccompanied,6,5
116,NAME_INCOME_TYPE_Businessman,0,5
117,NAME_INCOME_TYPE_Commercialassociate,14,5
118,NAME_INCOME_TYPE_Maternityleave,0,5
119,NAME_INCOME_TYPE_Pensioner,0,5
120,NAME_INCOME_TYPE_Stateservant,34,5
121,NAME_INCOME_TYPE_Student,0,5
122,NAME_INCOME_TYPE_Unemployed,0,5
123,NAME_INCOME_TYPE_Working,43,5
124,NAME_EDUCATION_TYPE_Academicdegree,0,5
125,NAME_EDUCATION_TYPE_Highereducation,78,5
126,NAME_EDUCATION_TYPE_Incompletehigher,3,5
127,NAME_EDUCATION_TYPE_Lowersecondary,0,5
128,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,58,5
129,NAME_FAMILY_STATUS_Civilmarriage,13,5
130,NAME_FAMILY_STATUS_Married,126,5
131,NAME_FAMILY_STATUS_Separated,6,5
132,NAME_FAMILY_STATUS_Singlenotmarried,30,5
133,NAME_FAMILY_STATUS_Unknown,0,5
134,NAME_FAMILY_STATUS_Widow,8,5
135,NAME_HOUSING_TYPE_Coopapartment,0,5
136,NAME_HOUSING_TYPE_Houseapartment,10,5
137,NAME_HOUSING_TYPE_Municipalapartment,3,5
138,NAME_HOUSING_TYPE_Officeapartment,21,5
139,NAME_HOUSING_TYPE_Rentedapartment,2,5
140,NAME_HOUSING_TYPE_Withparents,12,5
141,OCCUPATION_TYPE_Accountants,22,5
142,OCCUPATION_TYPE_Cleaningstaff,0,5
143,OCCUPATION_TYPE_Cookingstaff,0,5
144,OCCUPATION_TYPE_Corestaff,39,5
145,OCCUPATION_TYPE_Drivers,32,5
146,OCCUPATION_TYPE_HRstaff,0,5
147,OCCUPATION_TYPE_Highskilltechstaff,27,5
148,OCCUPATION_TYPE_ITstaff,0,5
149,OCCUPATION_TYPE_Laborers,27,5
150,OCCUPATION_TYPE_LowskillLaborers,9,5
151,OCCUPATION_TYPE_Managers,3,5
152,OCCUPATION_TYPE_Medicinestaff,13,5
153,OCCUPATION_TYPE_Privateservicestaff,0,5
154,OCCUPATION_TYPE_Realtyagents,0,5
155,OCCUPATION_TYPE_Salesstaff,8,5
156,OCCUPATION_TYPE_Secretaries,0,5
157,OCCUPATION_TYPE_Securitystaff,0,5
158,OCCUPATION_TYPE_Waitersbarmenstaff,0,5
159,WEEKDAY_APPR_PROCESS_START_FRIDAY,5,5
160,WEEKDAY_APPR_PROCESS_START_MONDAY,24,5
161,WEEKDAY_APPR_PROCESS_START_SATURDAY,15,5
162,WEEKDAY_APPR_PROCESS_START_SUNDAY,29,5
163,WEEKDAY_APPR_PROCESS_START_THURSDAY,5,5
164,WEEKDAY_APPR_PROCESS_START_TUESDAY,10,5
165,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,7,5
166,ORGANIZATION_TYPE_Advertising,0,5
167,ORGANIZATION_TYPE_Agriculture,0,5
168,ORGANIZATION_TYPE_Bank,21,5
169,ORGANIZATION_TYPE_BusinessEntityType1,0,5
170,ORGANIZATION_TYPE_BusinessEntityType2,0,5
171,ORGANIZATION_TYPE_BusinessEntityType3,21,5
172,ORGANIZATION_TYPE_Cleaning,0,5
173,ORGANIZATION_TYPE_Construction,45,5
174,ORGANIZATION_TYPE_Culture,0,5
175,ORGANIZATION_TYPE_Electricity,0,5
176,ORGANIZATION_TYPE_Emergency,0,5
177,ORGANIZATION_TYPE_Government,6,5
178,ORGANIZATION_TYPE_Hotel,3,5
179,ORGANIZATION_TYPE_Housing,0,5
180,ORGANIZATION_TYPE_Industrytype1,0,5
181,ORGANIZATION_TYPE_Industrytype10,0,5
182,ORGANIZATION_TYPE_Industrytype11,0,5
183,ORGANIZATION_TYPE_Industrytype12,0,5
184,ORGANIZATION_TYPE_Industrytype13,0,5
185,ORGANIZATION_TYPE_Industrytype2,0,5
186,ORGANIZATION_TYPE_Industrytype3,2,5
187,ORGANIZATION_TYPE_Industrytype4,0,5
188,ORGANIZATION_TYPE_Industrytype5,0,5
189,ORGANIZATION_TYPE_Industrytype6,0,5
190,ORGANIZATION_TYPE_Industrytype7,0,5
191,ORGANIZATION_TYPE_Industrytype8,0,5
192,ORGANIZATION_TYPE_Industrytype9,38,5
193,ORGANIZATION_TYPE_Insurance,0,5
194,ORGANIZATION_TYPE_Kindergarten,0,5
195,ORGANIZATION_TYPE_LegalServices,0,5
196,ORGANIZATION_TYPE_Medicine,18,5
197,ORGANIZATION_TYPE_Military,47,5
198,ORGANIZATION_TYPE_Mobile,0,5
199,ORGANIZATION_TYPE_Other,2,5
200,ORGANIZATION_TYPE_Police,21,5
201,ORGANIZATION_TYPE_Postal,0,5
202,ORGANIZATION_TYPE_Realtor,0,5
203,ORGANIZATION_TYPE_Religion,0,5
204,ORGANIZATION_TYPE_Restaurant,0,5
205,ORGANIZATION_TYPE_School,37,5
206,ORGANIZATION_TYPE_Security,0,5
207,ORGANIZATION_TYPE_SecurityMinistries,28,5
208,ORGANIZATION_TYPE_Selfemployed,70,5
209,ORGANIZATION_TYPE_Services,0,5
210,ORGANIZATION_TYPE_Telecom,0,5
211,ORGANIZATION_TYPE_Tradetype1,0,5
212,ORGANIZATION_TYPE_Tradetype2,0,5
213,ORGANIZATION_TYPE_Tradetype3,3,5
214,ORGANIZATION_TYPE_Tradetype4,0,5
215,ORGANIZATION_TYPE_Tradetype5,0,5
216,ORGANIZATION_TYPE_Tradetype6,0,5
217,ORGANIZATION_TYPE_Tradetype7,1,5
218,ORGANIZATION_TYPE_Transporttype1,0,5
219,ORGANIZATION_TYPE_Transporttype2,0,5
220,ORGANIZATION_TYPE_Transporttype3,45,5
221,ORGANIZATION_TYPE_Transporttype4,0,5
222,ORGANIZATION_TYPE_University,0,5
223,ORGANIZATION_TYPE_XNA,0,5
224,FONDKAPREMONT_MODE_notspecified,1,5
225,FONDKAPREMONT_MODE_orgspecaccount,17,5
226,FONDKAPREMONT_MODE_regoperaccount,0,5
227,FONDKAPREMONT_MODE_regoperspecaccount,0,5
228,HOUSETYPE_MODE_blockofflats,0,5
229,HOUSETYPE_MODE_specifichousing,14,5
230,HOUSETYPE_MODE_terracedhouse,0,5
231,WALLSMATERIAL_MODE_Block,0,5
232,WALLSMATERIAL_MODE_Mixed,0,5
233,WALLSMATERIAL_MODE_Monolithic,0,5
234,WALLSMATERIAL_MODE_Others,7,5
235,WALLSMATERIAL_MODE_Panel,9,5
236,WALLSMATERIAL_MODE_Stonebrick,26,5
237,WALLSMATERIAL_MODE_Wooden,0,5
238,EMERGENCYSTATE_MODE_No,0,5
239,EMERGENCYSTATE_MODE_Yes,0,5
240,DAYS_EMPLOYED_PERC,327,5
241,INCOME_CREDIT_PERC,233,5
242,INCOME_PER_PERSON,165,5
243,ANNUITY_INCOME_PERC,371,5
244,PAYMENT_RATE,1074,5
245,BURO_DAYS_CREDIT_MIN,126,5
246,BURO_DAYS_CREDIT_MAX,248,5
247,BURO_DAYS_CREDIT_MEAN,222,5
248,BURO_DAYS_CREDIT_VAR,156,5
249,BURO_DAYS_CREDIT_ENDDATE_MIN,106,5
250,BURO_DAYS_CREDIT_ENDDATE_MAX,219,5
251,BURO_DAYS_CREDIT_ENDDATE_MEAN,158,5
252,BURO_DAYS_CREDIT_UPDATE_MEAN,93,5
253,BURO_CREDIT_DAY_OVERDUE_MAX,1,5
254,BURO_CREDIT_DAY_OVERDUE_MEAN,0,5
255,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,296,5
256,BURO_AMT_CREDIT_SUM_MAX,192,5
257,BURO_AMT_CREDIT_SUM_MEAN,193,5
258,BURO_AMT_CREDIT_SUM_SUM,192,5
259,BURO_AMT_CREDIT_SUM_DEBT_MAX,81,5
260,BURO_AMT_CREDIT_SUM_DEBT_MEAN,190,5
261,BURO_AMT_CREDIT_SUM_DEBT_SUM,107,5
262,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,39,5
263,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,80,5
264,BURO_AMT_CREDIT_SUM_LIMIT_SUM,36,5
265,BURO_AMT_ANNUITY_MAX,46,5
266,BURO_AMT_ANNUITY_MEAN,48,5
267,BURO_CNT_CREDIT_PROLONG_SUM,0,5
268,BURO_MONTHS_BALANCE_MIN_MIN,51,5
269,BURO_MONTHS_BALANCE_MAX_MAX,0,5
270,BURO_MONTHS_BALANCE_SIZE_MEAN,50,5
271,BURO_MONTHS_BALANCE_SIZE_SUM,101,5
272,BURO_CREDIT_ACTIVE_Active_MEAN,61,5
273,BURO_CREDIT_ACTIVE_Baddebt_MEAN,0,5
274,BURO_CREDIT_ACTIVE_Closed_MEAN,99,5
275,BURO_CREDIT_ACTIVE_Sold_MEAN,25,5
276,BURO_CREDIT_ACTIVE_nan_MEAN,0,5
277,BURO_CREDIT_CURRENCY_currency1_MEAN,0,5
278,BURO_CREDIT_CURRENCY_currency2_MEAN,0,5
279,BURO_CREDIT_CURRENCY_currency3_MEAN,0,5
280,BURO_CREDIT_CURRENCY_currency4_MEAN,0,5
281,BURO_CREDIT_CURRENCY_nan_MEAN,0,5
282,BURO_CREDIT_TYPE_Anothertypeofloan_MEAN,11,5
283,BURO_CREDIT_TYPE_Carloan_MEAN,45,5
284,BURO_CREDIT_TYPE_Cashloannonearmarked_MEAN,0,5
285,BURO_CREDIT_TYPE_Consumercredit_MEAN,85,5
286,BURO_CREDIT_TYPE_Creditcard_MEAN,85,5
287,BURO_CREDIT_TYPE_Interbankcredit_MEAN,0,5
288,BURO_CREDIT_TYPE_Loanforbusinessdevelopment_MEAN,0,5
289,BURO_CREDIT_TYPE_Loanforpurchaseofsharesmarginlending_MEAN,0,5
290,BURO_CREDIT_TYPE_Loanforthepurchaseofequipment_MEAN,0,5
291,BURO_CREDIT_TYPE_Loanforworkingcapitalreplenishment_MEAN,0,5
292,BURO_CREDIT_TYPE_Microloan_MEAN,102,5
293,BURO_CREDIT_TYPE_Mobileoperatorloan_MEAN,0,5
294,BURO_CREDIT_TYPE_Mortgage_MEAN,81,5
295,BURO_CREDIT_TYPE_Realestateloan_MEAN,0,5
296,BURO_CREDIT_TYPE_Unknowntypeofloan_MEAN,0,5
297,BURO_CREDIT_TYPE_nan_MEAN,0,5
298,BURO_STATUS_0_MEAN_MEAN,141,5
299,BURO_STATUS_1_MEAN_MEAN,89,5
300,BURO_STATUS_2_MEAN_MEAN,12,5
301,BURO_STATUS_3_MEAN_MEAN,1,5
302,BURO_STATUS_4_MEAN_MEAN,0,5
303,BURO_STATUS_5_MEAN_MEAN,1,5
304,BURO_STATUS_C_MEAN_MEAN,77,5
305,BURO_STATUS_X_MEAN_MEAN,69,5
306,BURO_STATUS_nan_MEAN_MEAN,0,5
307,ACTIVE_DAYS_CREDIT_MIN,123,5
308,ACTIVE_DAYS_CREDIT_MAX,365,5
309,ACTIVE_DAYS_CREDIT_MEAN,195,5
310,ACTIVE_DAYS_CREDIT_VAR,125,5
311,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,340,5
312,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,220,5
313,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,212,5
314,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,245,5
315,ACTIVE_CREDIT_DAY_OVERDUE_MAX,13,5
316,ACTIVE_CREDIT_DAY_OVERDUE_MEAN,1,5
317,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,212,5
318,ACTIVE_AMT_CREDIT_SUM_MAX,148,5
319,ACTIVE_AMT_CREDIT_SUM_MEAN,180,5
320,ACTIVE_AMT_CREDIT_SUM_SUM,255,5
321,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,100,5
322,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,200,5
323,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,192,5
324,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,45,5
325,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,145,5
326,ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,84,5
327,ACTIVE_AMT_ANNUITY_MAX,49,5
328,ACTIVE_AMT_ANNUITY_MEAN,95,5
329,ACTIVE_CNT_CREDIT_PROLONG_SUM,8,5
330,ACTIVE_MONTHS_BALANCE_MIN_MIN,49,5
331,ACTIVE_MONTHS_BALANCE_MAX_MAX,13,5
332,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,109,5
333,ACTIVE_MONTHS_BALANCE_SIZE_SUM,62,5
334,CLOSED_DAYS_CREDIT_MIN,111,5
335,CLOSED_DAYS_CREDIT_MAX,266,5
336,CLOSED_DAYS_CREDIT_MEAN,104,5
337,CLOSED_DAYS_CREDIT_VAR,211,5
338,CLOSED_DAYS_CREDIT_ENDDATE_MIN,93,5
339,CLOSED_DAYS_CREDIT_ENDDATE_MAX,280,5
340,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,147,5
341,CLOSED_DAYS_CREDIT_UPDATE_MEAN,172,5
342,CLOSED_CREDIT_DAY_OVERDUE_MAX,0,5
343,CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,5
344,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,90,5
345,CLOSED_AMT_CREDIT_SUM_MAX,157,5
346,CLOSED_AMT_CREDIT_SUM_MEAN,219,5
347,CLOSED_AMT_CREDIT_SUM_SUM,182,5
348,CLOSED_AMT_CREDIT_SUM_DEBT_MAX,27,5
349,CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,9,5
350,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,7,5
351,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,5
352,CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,16,5
353,CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,3,5
354,CLOSED_AMT_ANNUITY_MAX,66,5
355,CLOSED_AMT_ANNUITY_MEAN,26,5
356,CLOSED_CNT_CREDIT_PROLONG_SUM,0,5
357,CLOSED_MONTHS_BALANCE_MIN_MIN,48,5
358,CLOSED_MONTHS_BALANCE_MAX_MAX,19,5
359,CLOSED_MONTHS_BALANCE_SIZE_MEAN,51,5
360,CLOSED_MONTHS_BALANCE_SIZE_SUM,57,5
361,PREV_AMT_ANNUITY_MIN,154,5
362,PREV_AMT_ANNUITY_MAX,72,5
363,PREV_AMT_ANNUITY_MEAN,197,5
364,PREV_AMT_APPLICATION_MIN,50,5
365,PREV_AMT_APPLICATION_MAX,57,5
366,PREV_AMT_APPLICATION_MEAN,78,5
367,PREV_AMT_CREDIT_MIN,66,5
368,PREV_AMT_CREDIT_MAX,81,5
369,PREV_AMT_CREDIT_MEAN,121,5
370,PREV_APP_CREDIT_PERC_MIN,229,5
371,PREV_APP_CREDIT_PERC_MAX,111,5
372,PREV_APP_CREDIT_PERC_MEAN,196,5
373,PREV_APP_CREDIT_PERC_VAR,208,5
374,PREV_AMT_DOWN_PAYMENT_MIN,46,5
375,PREV_AMT_DOWN_PAYMENT_MAX,113,5
376,PREV_AMT_DOWN_PAYMENT_MEAN,86,5
377,PREV_AMT_GOODS_PRICE_MIN,119,5
378,PREV_AMT_GOODS_PRICE_MAX,22,5
379,PREV_AMT_GOODS_PRICE_MEAN,87,5
380,PREV_HOUR_APPR_PROCESS_START_MIN,39,5
381,PREV_HOUR_APPR_PROCESS_START_MAX,68,5
382,PREV_HOUR_APPR_PROCESS_START_MEAN,171,5
383,PREV_RATE_DOWN_PAYMENT_MIN,74,5
384,PREV_RATE_DOWN_PAYMENT_MAX,72,5
385,PREV_RATE_DOWN_PAYMENT_MEAN,85,5
386,PREV_DAYS_DECISION_MIN,124,5
387,PREV_DAYS_DECISION_MAX,182,5
388,PREV_DAYS_DECISION_MEAN,147,5
389,PREV_CNT_PAYMENT_MEAN,302,5
390,PREV_CNT_PAYMENT_SUM,64,5
391,PREV_NAME_CONTRACT_TYPE_Cashloans_MEAN,31,5
392,PREV_NAME_CONTRACT_TYPE_Consumerloans_MEAN,20,5
393,PREV_NAME_CONTRACT_TYPE_Revolvingloans_MEAN,30,5
394,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,5
395,PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,5
396,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,74,5
397,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,84,5
398,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,107,5
399,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,53,5
400,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,110,5
401,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,74,5
402,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,93,5
403,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,5
404,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0,5
405,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,5
406,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,5
407,PREV_NAME_CASH_LOAN_PURPOSE_Buildingahouseoranannex_MEAN,0,5
408,PREV_NAME_CASH_LOAN_PURPOSE_Businessdevelopment_MEAN,0,5
409,PREV_NAME_CASH_LOAN_PURPOSE_Buyingagarage_MEAN,0,5
410,PREV_NAME_CASH_LOAN_PURPOSE_Buyingaholidayhomeland_MEAN,0,5
411,PREV_NAME_CASH_LOAN_PURPOSE_Buyingahome_MEAN,0,5
412,PREV_NAME_CASH_LOAN_PURPOSE_Buyinganewcar_MEAN,0,5
413,PREV_NAME_CASH_LOAN_PURPOSE_Buyingausedcar_MEAN,0,5
414,PREV_NAME_CASH_LOAN_PURPOSE_Carrepairs_MEAN,4,5
415,PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0,5
416,PREV_NAME_CASH_LOAN_PURPOSE_Everydayexpenses_MEAN,0,5
417,PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,5
418,PREV_NAME_CASH_LOAN_PURPOSE_Gasificationwatersupply_MEAN,0,5
419,PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,5
420,PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,3,5
421,PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,7,5
422,PREV_NAME_CASH_LOAN_PURPOSE_Moneyforathirdperson_MEAN,0,5
423,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,9,5
424,PREV_NAME_CASH_LOAN_PURPOSE_Paymentsonotherloans_MEAN,0,5
425,PREV_NAME_CASH_LOAN_PURPOSE_Purchaseofelectronicequipment_MEAN,0,5
426,PREV_NAME_CASH_LOAN_PURPOSE_Refusaltonamethegoal_MEAN,0,5
427,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,5,5
428,PREV_NAME_CASH_LOAN_PURPOSE_Urgentneeds_MEAN,9,5
429,PREV_NAME_CASH_LOAN_PURPOSE_Weddinggiftholiday_MEAN,0,5
430,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,3,5
431,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,29,5
432,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,5
433,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,72,5
434,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,73,5
435,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,157,5
436,PREV_NAME_CONTRACT_STATUS_Unusedoffer_MEAN,11,5
437,PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,5
438,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,53,5
439,PREV_NAME_PAYMENT_TYPE_Cashlessfromtheaccountoftheemployer_MEAN,0,5
440,PREV_NAME_PAYMENT_TYPE_Noncashfromyouraccount_MEAN,13,5
441,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,78,5
442,PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,5
443,PREV_CODE_REJECT_REASON_CLIENT_MEAN,1,5
444,PREV_CODE_REJECT_REASON_HC_MEAN,25,5
445,PREV_CODE_REJECT_REASON_LIMIT_MEAN,36,5
446,PREV_CODE_REJECT_REASON_SCO_MEAN,60,5
447,PREV_CODE_REJECT_REASON_SCOFR_MEAN,8,5
448,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,5
449,PREV_CODE_REJECT_REASON_VERIF_MEAN,0,5
450,PREV_CODE_REJECT_REASON_XAP_MEAN,48,5
451,PREV_CODE_REJECT_REASON_XNA_MEAN,2,5
452,PREV_CODE_REJECT_REASON_nan_MEAN,0,5
453,PREV_NAME_TYPE_SUITE_Children_MEAN,4,5
454,PREV_NAME_TYPE_SUITE_Family_MEAN,60,5
455,PREV_NAME_TYPE_SUITE_Groupofpeople_MEAN,10,5
456,PREV_NAME_TYPE_SUITE_Other_A_MEAN,2,5
457,PREV_NAME_TYPE_SUITE_Other_B_MEAN,10,5
458,PREV_NAME_TYPE_SUITE_Spousepartner_MEAN,43,5
459,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,132,5
460,PREV_NAME_TYPE_SUITE_nan_MEAN,159,5
461,PREV_NAME_CLIENT_TYPE_New_MEAN,101,5
462,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,92,5
463,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,79,5
464,PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,5
465,PREV_NAME_CLIENT_TYPE_nan_MEAN,0,5
466,PREV_NAME_GOODS_CATEGORY_AdditionalService_MEAN,0,5
467,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,5
468,PREV_NAME_GOODS_CATEGORY_AudioVideo_MEAN,35,5
469,PREV_NAME_GOODS_CATEGORY_AutoAccessories_MEAN,1,5
470,PREV_NAME_GOODS_CATEGORY_ClothingandAccessories_MEAN,2,5
471,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,35,5
472,PREV_NAME_GOODS_CATEGORY_ConstructionMaterials_MEAN,21,5
473,PREV_NAME_GOODS_CATEGORY_ConsumerElectronics_MEAN,37,5
474,PREV_NAME_GOODS_CATEGORY_DirectSales_MEAN,0,5
475,PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,5
476,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,5
477,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,27,5
478,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,9,5
479,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,1,5
480,PREV_NAME_GOODS_CATEGORY_HouseConstruction_MEAN,0,5
481,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,5
482,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,16,5
483,PREV_NAME_GOODS_CATEGORY_MedicalSupplies_MEAN,0,5
484,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,5
485,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,44,5
486,PREV_NAME_GOODS_CATEGORY_OfficeAppliances_MEAN,0,5
487,PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,5
488,PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,39,5
489,PREV_NAME_GOODS_CATEGORY_SportandLeisure_MEAN,24,5
490,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,5
491,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,5
492,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,5
493,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,56,5
494,PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,5
495,PREV_NAME_PORTFOLIO_Cards_MEAN,49,5
496,PREV_NAME_PORTFOLIO_Cars_MEAN,0,5
497,PREV_NAME_PORTFOLIO_Cash_MEAN,62,5
498,PREV_NAME_PORTFOLIO_POS_MEAN,43,5
499,PREV_NAME_PORTFOLIO_XNA_MEAN,44,5
500,PREV_NAME_PORTFOLIO_nan_MEAN,0,5
501,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,70,5
502,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,75,5
503,PREV_NAME_PRODUCT_TYPE_xsell_MEAN,57,5
504,PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,5
505,PREV_CHANNEL_TYPE_APCashloan_MEAN,59,5
506,PREV_CHANNEL_TYPE_Cardealer_MEAN,0,5
507,PREV_CHANNEL_TYPE_Channelofcorporatesales_MEAN,46,5
508,PREV_CHANNEL_TYPE_Contactcenter_MEAN,38,5
509,PREV_CHANNEL_TYPE_Countrywide_MEAN,94,5
510,PREV_CHANNEL_TYPE_Creditandcashoffices_MEAN,92,5
511,PREV_CHANNEL_TYPE_RegionalLocal_MEAN,15,5
512,PREV_CHANNEL_TYPE_Stone_MEAN,57,5
513,PREV_CHANNEL_TYPE_nan_MEAN,0,5
514,PREV_NAME_SELLER_INDUSTRY_Autotechnology_MEAN,5,5
515,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,19,5
516,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,74,5
517,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,16,5
518,PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,67,5
519,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,14,5
520,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,11,5
521,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,5
522,PREV_NAME_SELLER_INDUSTRY_MLMpartners_MEAN,0,5
523,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,5
524,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,61,5
525,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,5
526,PREV_NAME_YIELD_GROUP_XNA_MEAN,98,5
527,PREV_NAME_YIELD_GROUP_high_MEAN,152,5
528,PREV_NAME_YIELD_GROUP_low_action_MEAN,88,5
529,PREV_NAME_YIELD_GROUP_low_normal_MEAN,97,5
530,PREV_NAME_YIELD_GROUP_middle_MEAN,100,5
531,PREV_NAME_YIELD_GROUP_nan_MEAN,0,5
532,PREV_PRODUCT_COMBINATION_CardStreet_MEAN,28,5
533,PREV_PRODUCT_COMBINATION_CardXSell_MEAN,34,5
534,PREV_PRODUCT_COMBINATION_Cash_MEAN,41,5
535,PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,43,5
536,PREV_PRODUCT_COMBINATION_CashStreetlow_MEAN,68,5
537,PREV_PRODUCT_COMBINATION_CashStreetmiddle_MEAN,20,5
538,PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,84,5
539,PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,98,5
